,p1_mean_atk_last,p2_mean_atk_last
0,31.666666666666668,74.63333333333334
1,30.0,72.5
2,19.166666666666668,64.63333333333334
3,33.333333333333336,95.46666666666665
4,41.666666666666664,78.14999999999999
5,70.83333333333333,71.48333333333333
6,39.166666666666664,66.66666666666667
7,40.0,79.63333333333334
8,8.333333333333334,67.5
9,50.833333333333336,75.0
10,0.8333333333333334,70.83333333333333
11,13.333333333333334,73.98333333333333
12,40.833333333333336,62.5
13,48.333333333333336,64.81666666666666
14,34.166666666666664,69.63333333333334
15,39.166666666666664,74.63333333333334
16,64.16666666666667,64.81666666666666
17,11.666666666666666,72.98333333333333
18,31.666666666666668,63.333333333333336
19,35.0,95.83333333333333
20,42.5,55.65
21,40.0,83.81666666666666
22,0.8333333333333334,73.98333333333333
23,26.666666666666668,73.98333333333333
24,16.666666666666668,75.83333333333333
25,25.0,89.81666666666666
26,43.333333333333336,70.83333333333333
27,25.0,90.46666666666665
28,31.666666666666668,78.33333333333333
29,31.666666666666668,74.16666666666667
30,19.166666666666668,91.48333333333333
31,49.166666666666664,74.81666666666666
32,16.666666666666668,47.5
33,84.16666666666667,75.83333333333333
34,25.0,75.0
35,0.8333333333333334,75.83333333333333
36,30.833333333333332,85.83333333333333
37,50.0,68.14999999999999
38,85.83333333333333,75.0
39,33.333333333333336,74.16666666666667
40,30.0,78.33333333333333
41,28.333333333333332,89.83333333333333
42,47.5,83.14999999999999
43,37.5,73.33333333333333
44,44.166666666666664,72.31666666666666
45,40.0,74.16666666666667
46,21.666666666666668,61.666666666666664
47,31.666666666666668,81.66666666666667
48,37.5,75.46666666666667
49,19.166666666666668,79.16666666666667
50,17.5,75.0
51,45.833333333333336,79.46666666666667
52,27.5,65.0
53,27.5,73.98333333333333
54,38.333333333333336,75.0
55,55.833333333333336,89.81666666666666
56,57.5,69.16666666666667
57,75.0,85.83333333333333
58,0.8333333333333334,74.16666666666667
59,11.666666666666666,46.48333333333333
60,39.166666666666664,69.81666666666666
61,53.333333333333336,53.98333333333333
62,40.0,85.83333333333333
63,35.833333333333336,89.16666666666667
64,75.0,64.81666666666666
65,35.0,77.5
66,65.83333333333333,96.66666666666667
67,68.33333333333333,68.14999999999999
68,19.166666666666668,56.48333333333333
69,25.833333333333332,76.3
70,27.5,66.48333333333333
71,13.333333333333334,80.48333333333333
72,48.333333333333336,72.5
73,30.0,62.96666666666667
74,50.833333333333336,79.16666666666667
75,34.166666666666664,82.98333333333333
76,19.166666666666668,75.0
77,43.333333333333336,75.0
78,40.833333333333336,82.5
79,36.666666666666664,77.5
80,42.5,80.83333333333333
81,50.833333333333336,88.98333333333333
82,22.5,51.48333333333333
83,40.0,83.98333333333333
84,24.166666666666668,87.13333333333333
85,25.0,81.31666666666666
86,27.5,75.0
87,49.166666666666664,91.3
88,21.666666666666668,59.166666666666664
89,26.666666666666668,83.14999999999999
90,19.166666666666668,73.98333333333333
91,40.833333333333336,81.66666666666667
92,40.0,78.14999999999999
93,16.666666666666668,74.16666666666667
94,29.166666666666668,67.5
95,25.0,73.98333333333333
96,18.333333333333332,85.0
97,27.5,73.98333333333333
98,34.166666666666664,75.0
99,42.5,57.13333333333333
100,9.166666666666666,56.666666666666664
101,32.5,85.83333333333333
102,50.833333333333336,68.98333333333333
103,27.5,63.333333333333336
104,35.0,85.64999999999999
105,63.333333333333336,60.0
106,17.5,69.81666666666666
107,21.666666666666668,78.33333333333333
108,72.5,83.14999999999999
109,80.83333333333333,90.64999999999999
110,66.66666666666667,72.5
111,48.333333333333336,75.0
112,28.333333333333332,76.48333333333333
113,62.5,85.83333333333333
114,73.33333333333333,69.81666666666666
115,40.833333333333336,73.14999999999999
116,59.166666666666664,64.81666666666666
117,53.333333333333336,57.31666666666666
118,50.833333333333336,63.15
119,27.5,85.83333333333333
120,39.166666666666664,67.5
121,23.333333333333332,78.33333333333333
122,64.16666666666667,76.48333333333333
123,37.5,81.66666666666667
124,27.5,78.14999999999999
125,36.666666666666664,58.15
126,25.0,64.81666666666666
127,45.833333333333336,78.14999999999999
128,31.666666666666668,59.166666666666664
129,40.833333333333336,81.48333333333333
130,43.333333333333336,81.66666666666667
131,27.5,70.0
132,17.5,73.98333333333333
133,16.666666666666668,59.63333333333333
134,69.16666666666667,72.5
135,46.666666666666664,75.64999999999999
136,65.83333333333333,83.33333333333333
137,10.833333333333334,80.64999999999999
138,41.666666666666664,72.5
139,27.5,77.96666666666667
140,41.666666666666664,69.81666666666666
141,56.666666666666664,79.16666666666667
142,23.333333333333332,83.98333333333333
143,35.833333333333336,80.0
144,37.5,74.16666666666667
145,50.833333333333336,68.98333333333333
146,60.0,75.0
147,8.333333333333334,61.666666666666664
148,68.33333333333333,71.48333333333333
149,65.83333333333333,82.5
150,49.166666666666664,68.33333333333333
151,46.666666666666664,74.16666666666667
152,59.166666666666664,66.5
153,35.0,86.66666666666667
154,64.16666666666667,92.5
155,59.166666666666664,72.5
156,41.666666666666664,80.64999999999999
157,35.0,85.83333333333333
158,43.333333333333336,68.33333333333333
159,50.0,57.31666666666666
160,38.333333333333336,78.14999999999999
161,43.333333333333336,71.66666666666667
162,51.666666666666664,70.83333333333333
163,9.166666666666666,72.5
164,33.333333333333336,59.166666666666664
165,43.333333333333336,69.81666666666666
166,41.666666666666664,82.5
167,9.166666666666666,64.81666666666666
168,37.5,78.33333333333333
169,34.166666666666664,90.0
170,15.833333333333334,54.166666666666664
171,38.333333333333336,67.5
172,47.5,78.14999999999999
173,19.166666666666668,66.66666666666667
174,40.0,78.33333333333333
175,51.666666666666664,71.66666666666667
176,25.833333333333332,66.66666666666667
177,13.333333333333334,78.14999999999999
178,40.833333333333336,77.5
179,40.833333333333336,72.5
180,56.666666666666664,72.31666666666666
181,31.666666666666668,62.5
182,35.0,72.5
183,35.0,78.14999999999999
184,56.666666666666664,80.83333333333333
185,55.833333333333336,63.333333333333336
186,41.666666666666664,70.0
187,25.833333333333332,75.0
188,11.666666666666666,71.66666666666667
189,70.0,76.48333333333333
190,35.0,73.14999999999999
191,31.666666666666668,38.333333333333336
192,31.666666666666668,85.83333333333333
193,0.8333333333333334,74.63333333333334
194,50.833333333333336,63.333333333333336
195,17.5,79.81666666666666
196,38.333333333333336,84.63333333333334
197,49.166666666666664,72.5
198,22.333333333333332,78.14999999999999
199,25.0,72.31666666666666
200,9.166666666666666,82.5
201,16.666666666666668,85.83333333333333
202,44.166666666666664,79.16666666666667
203,43.333333333333336,100.66666666666667
204,43.333333333333336,87.31666666666666
205,16.666666666666668,74.16666666666667
206,66.66666666666667,70.46666666666667
207,57.5,85.83333333333333
208,55.833333333333336,88.63333333333333
209,28.333333333333332,66.11666666666667
210,64.16666666666667,67.96666666666667
211,59.166666666666664,71.48333333333333
212,46.666666666666664,74.16666666666667
213,37.5,85.83333333333333
214,44.166666666666664,77.31666666666666
215,62.5,77.5
216,58.333333333333336,101.31666666666666
217,15.833333333333334,88.14999999999999
218,47.5,56.48333333333333
219,32.5,55.0
220,31.666666666666668,76.66666666666667
221,45.833333333333336,83.14999999999999
222,15.833333333333334,40.0
223,25.0,88.33333333333333
224,29.166666666666668,74.0
225,25.833333333333332,72.5
226,40.833333333333336,67.31666666666666
227,35.0,92.31666666666666
228,27.5,40.0
229,56.666666666666664,67.96666666666667
230,25.833333333333332,75.0
231,31.666666666666668,87.13333333333333
232,47.5,83.61666666666667
233,32.5,70.83333333333333
234,42.5,83.98333333333333
235,44.166666666666664,65.83333333333333
236,46.666666666666664,73.8
237,33.333333333333336,72.31666666666666
238,31.666666666666668,78.33333333333333
239,65.83333333333333,77.5
240,35.833333333333336,70.0
241,27.5,60.0
242,26.666666666666668,92.25
243,23.333333333333332,78.8
244,33.333333333333336,70.83333333333333
245,65.83333333333333,81.66666666666667
246,60.0,85.83333333333333
247,54.833333333333336,70.83333333333333
248,34.166666666666664,72.5
249,25.0,70.83333333333333
250,43.333333333333336,69.81666666666666
251,38.333333333333336,67.5
252,19.166666666666668,89.45
253,45.0,72.31666666666666
254,37.5,79.81666666666666
255,34.166666666666664,47.5
256,30.833333333333332,61.48333333333333
257,80.0,83.14999999999999
258,29.166666666666668,80.0
259,40.0,59.166666666666664
260,45.833333333333336,68.98333333333333
261,25.833333333333332,75.83333333333333
262,31.666666666666668,82.5
263,26.666666666666668,90.64999999999999
264,71.66666666666667,68.14999999999999
265,59.166666666666664,93.98333333333333
266,15.833333333333334,77.98333333333333
267,43.333333333333336,82.5
268,41.666666666666664,76.48333333333333
269,16.666666666666668,83.14999999999999
270,9.166666666666666,98.14999999999999
271,17.5,78.14999999999999
272,24.166666666666668,71.3
273,46.666666666666664,71.3
274,71.66666666666667,81.66666666666667
275,35.0,75.0
276,34.166666666666664,67.5
277,31.666666666666668,68.33333333333333
278,54.166666666666664,67.31666666666666
279,55.833333333333336,84.16666666666667
280,8.333333333333334,81.66666666666667
281,26.666666666666668,85.0
282,60.0,69.81666666666666
283,30.833333333333332,60.0
284,34.166666666666664,78.14999999999999
285,62.5,67.96666666666667
286,23.333333333333332,76.66666666666667
287,71.66666666666667,61.666666666666664
288,45.833333333333336,78.33333333333333
289,44.166666666666664,75.64999999999999
290,46.666666666666664,69.81666666666666
291,50.833333333333336,59.166666666666664
292,35.0,78.33333333333333
293,40.833333333333336,72.5
294,34.166666666666664,68.33333333333333
295,30.0,70.83333333333333
296,62.5,69.81666666666666
297,43.333333333333336,75.0
298,32.5,66.48333333333333
299,65.83333333333333,64.16666666666667
300,34.166666666666664,75.0
301,52.5,71.3
302,35.0,75.0
303,27.5,75.64999999999999
304,25.0,54.166666666666664
305,48.333333333333336,66.66666666666667
306,56.666666666666664,72.31666666666666
307,59.166666666666664,84.81666666666666
308,47.5,75.66666666666667
309,55.0,64.16666666666667
310,40.833333333333336,72.31666666666666
311,50.833333333333336,78.14999999999999
312,43.333333333333336,72.31666666666666
313,59.166666666666664,67.96666666666667
314,14.166666666666666,75.64999999999999
315,41.666666666666664,69.81666666666666
316,8.333333333333334,85.64999999999999
317,20.833333333333332,72.5
318,53.333333333333336,75.0
319,30.833333333333332,76.48333333333333
320,53.333333333333336,62.5
321,39.166666666666664,78.33333333333333
322,50.0,90.0
323,55.833333333333336,83.14999999999999
324,59.166666666666664,59.166666666666664
325,0.0,67.5
326,30.833333333333332,84.81666666666666
327,46.666666666666664,76.31666666666666
328,55.0,78.33333333333333
329,43.333333333333336,67.31666666666666
330,66.66666666666667,74.16666666666667
331,41.666666666666664,68.14999999999999
332,18.333333333333332,85.83333333333333
333,53.333333333333336,84.16666666666667
334,18.333333333333332,35.65
335,56.666666666666664,59.166666666666664
336,9.166666666666666,78.33333333333333
337,72.5,74.81666666666666
338,15.833333333333334,35.833333333333336
339,50.0,59.81666666666666
340,27.5,40.833333333333336
341,47.5,85.83333333333333
342,35.0,100.83333333333333
343,41.666666666666664,63.15
344,62.5,80.48333333333333
345,66.66666666666667,78.33333333333333
346,47.5,83.98333333333333
347,20.833333333333332,54.166666666666664
348,29.166666666666668,74.81666666666666
349,43.333333333333336,69.81666666666666
350,59.166666666666664,70.83333333333333
351,43.333333333333336,73.98333333333333
352,33.333333333333336,75.64999999999999
353,27.5,85.83333333333333
354,38.333333333333336,57.31666666666666
355,45.0,82.5
356,85.0,81.66666666666667
357,26.666666666666668,77.5
358,16.666666666666668,73.98333333333333
359,56.666666666666664,75.83333333333333
360,19.166666666666668,71.48333333333333
361,53.333333333333336,75.0
362,47.5,71.48333333333333
363,26.666666666666668,78.14999999999999
364,25.0,55.833333333333336
365,64.16666666666667,76.48333333333333
366,62.5,74.16666666666667
367,0.8333333333333334,82.5
368,35.833333333333336,74.16666666666667
369,45.833333333333336,71.3
370,20.0,78.33333333333333
371,12.5,73.98333333333333
372,46.666666666666664,68.33333333333333
373,27.5,85.0
374,24.166666666666668,70.83333333333333
375,48.333333333333336,81.48333333333333
376,29.166666666666668,72.5
377,28.333333333333332,88.25
378,40.0,73.33333333333333
379,9.166666666666666,58.333333333333336
380,33.333333333333336,99.46666666666665
381,40.666666666666664,88.33333333333333
382,51.666666666666664,79.81666666666666
383,38.333333333333336,79.81666666666666
384,84.83333333333333,76.66666666666667
385,29.166666666666668,65.83333333333333
386,31.666666666666668,76.95
387,30.0,67.5
388,21.666666666666668,78.33333333333333
389,50.833333333333336,67.5
390,55.833333333333336,55.65
391,40.833333333333336,77.31666666666666
392,48.333333333333336,69.16666666666667
393,60.0,92.98333333333333
394,35.833333333333336,59.166666666666664
395,43.166666666666664,79.81666666666666
396,35.833333333333336,70.0
397,44.166666666666664,56.666666666666664
398,30.0,67.5
399,17.5,73.14999999999999
400,30.0,85.64999999999999
401,40.833333333333336,68.33333333333333
402,35.0,78.98333333333333
403,42.5,55.833333333333336
404,26.666666666666668,66.48333333333333
405,66.66666666666667,77.13333333333334
406,40.833333333333336,62.31666666666666
407,36.666666666666664,67.5
408,50.833333333333336,68.14999999999999
409,42.5,70.83333333333333
410,8.333333333333334,79.16666666666667
411,32.5,67.31666666666666
412,21.666666666666668,87.98333333333333
413,50.833333333333336,78.33333333333333
414,31.666666666666668,47.31666666666666
415,40.0,86.5
416,26.666666666666668,78.33333333333333
417,35.833333333333336,34.166666666666664
418,35.0,53.98333333333333
419,30.0,75.83333333333333
420,44.166666666666664,65.0
421,47.5,77.5
422,72.5,74.16666666666667
423,72.5,72.5
424,48.333333333333336,72.5
425,28.333333333333332,67.33333333333333
426,47.5,88.98333333333333
427,36.666666666666664,55.65
428,43.333333333333336,76.48333333333333
429,45.833333333333336,74.16666666666667
430,50.833333333333336,55.833333333333336
431,32.5,63.333333333333336
432,75.0,72.5
433,39.166666666666664,78.98333333333333
434,51.666666666666664,90.66666666666667
435,31.666666666666668,75.46666666666667
436,28.333333333333332,75.0
437,28.333333333333332,60.0
438,32.5,71.66666666666667
439,40.833333333333336,79.0
440,63.333333333333336,83.14999999999999
441,64.16666666666667,84.16666666666667
442,26.666666666666668,82.31666666666666
443,38.333333333333336,77.31666666666666
444,24.166666666666668,70.0
445,41.666666666666664,78.14999999999999
446,47.5,73.33333333333333
447,15.833333333333334,67.31666666666666
448,38.333333333333336,78.33333333333333
449,46.666666666666664,73.8
450,49.166666666666664,78.14999999999999
451,25.0,82.5
452,64.16666666666667,65.83333333333333
453,35.0,87.5
454,33.333333333333336,72.5
455,0.0,70.0
456,9.166666666666666,80.83333333333333
457,79.16666666666667,68.33333333333333
458,43.333333333333336,69.45
459,25.833333333333332,71.48333333333333
460,37.5,78.98333333333333
461,55.833333333333336,72.5
462,49.166666666666664,48.333333333333336
463,32.5,74.81666666666666
464,34.166666666666664,69.81666666666666
465,40.833333333333336,70.83333333333333
466,38.333333333333336,79.0
467,31.666666666666668,73.98333333333333
468,60.0,40.0
469,41.666666666666664,76.48333333333333
470,17.5,63.333333333333336
471,27.5,83.14999999999999
472,38.333333333333336,68.33333333333333
473,30.0,55.65
474,47.5,61.666666666666664
475,62.5,89.63333333333333
476,10.833333333333334,75.0
477,24.166666666666668,73.98333333333333
478,47.5,62.5
479,38.333333333333336,53.98333333333333
480,25.0,73.14999999999999
481,17.5,57.5
482,23.333333333333332,71.13333333333334
483,11.666666666666666,70.83333333333333
484,34.166666666666664,76.3
485,16.666666666666668,61.31666666666666
486,55.833333333333336,83.14999999999999
487,53.333333333333336,85.64999999999999
488,33.333333333333336,58.333333333333336
489,48.333333333333336,65.64999999999999
490,43.333333333333336,75.64999999999999
491,44.0,90.64999999999999
492,70.0,68.98333333333333
493,41.666666666666664,77.31666666666666
494,0.8333333333333334,75.0
495,44.166666666666664,43.333333333333336
496,50.833333333333336,49.81666666666666
497,71.66666666666667,85.83333333333333
498,38.333333333333336,75.0
499,63.333333333333336,60.0
500,50.0,73.14999999999999
501,26.666666666666668,74.16666666666667
502,17.5,88.33333333333333
503,35.0,44.166666666666664
504,19.166666666666668,67.5
505,35.0,86.48333333333333
506,56.666666666666664,83.98333333333333
507,35.833333333333336,73.33333333333333
508,56.666666666666664,60.0
509,65.83333333333333,79.16666666666667
510,40.833333333333336,75.46666666666667
511,59.166666666666664,62.5
512,20.833333333333332,56.666666666666664
513,45.0,63.333333333333336
514,34.833333333333336,70.46666666666667
515,45.833333333333336,82.31666666666666
516,43.333333333333336,75.83333333333333
517,55.0,85.83333333333333
518,47.5,67.5
519,67.5,88.33333333333333
520,20.833333333333332,53.98333333333333
521,45.833333333333336,72.5
522,73.33333333333333,60.0
523,31.666666666666668,78.33333333333333
524,15.0,41.666666666666664
525,26.666666666666668,74.81666666666666
526,37.5,90.64999999999999
527,46.666666666666664,79.81666666666666
528,30.0,74.16666666666667
529,53.333333333333336,76.48333333333333
530,74.16666666666667,70.83333333333333
531,25.833333333333332,77.5
532,42.5,71.3
533,36.666666666666664,56.666666666666664
534,42.5,54.166666666666664
535,51.666666666666664,73.98333333333333
536,34.166666666666664,66.66666666666667
537,31.666666666666668,85.83333333333333
538,45.833333333333336,80.83333333333333
539,26.666666666666668,72.5
540,63.333333333333336,81.48333333333333
541,27.5,85.64999999999999
542,16.666666666666668,77.33333333333333
543,35.0,67.96666666666667
544,0.0,86.66666666666667
545,30.0,92.31666666666666
546,40.0,74.16666666666667
547,45.833333333333336,85.64999999999999
548,25.833333333333332,72.5
549,15.0,83.8
550,59.166666666666664,70.64999999999999
551,38.333333333333336,70.0
552,19.166666666666668,78.33333333333333
553,19.166666666666668,67.5
554,59.166666666666664,72.5
555,40.0,61.300000000000004
556,28.333333333333332,89.66666666666667
557,65.0,78.33333333333333
558,31.666666666666668,63.333333333333336
559,38.333333333333336,74.16666666666667
560,48.333333333333336,86.66666666666667
561,60.0,75.0
562,19.166666666666668,52.31666666666666
563,47.5,73.98333333333333
564,78.33333333333333,87.41666666666667
565,50.0,71.48333333333333
566,43.333333333333336,78.33333333333333
567,25.833333333333332,69.81666666666666
568,40.833333333333336,60.0
569,52.5,75.64999999999999
570,47.5,76.48333333333333
571,32.5,79.81666666666666
572,19.166666666666668,55.0
573,45.0,80.83333333333333
574,20.833333333333332,72.63333333333334
575,33.333333333333336,54.166666666666664
576,21.666666666666668,72.5
577,42.5,69.81666666666666
578,50.833333333333336,65.64999999999999
579,45.0,73.33333333333333
580,32.5,40.833333333333336
581,36.666666666666664,68.98333333333333
582,26.666666666666668,70.83333333333333
583,35.833333333333336,85.83333333333333
584,49.166666666666664,66.66666666666667
585,50.833333333333336,85.83333333333333
586,35.0,67.31666666666666
587,55.0,71.48333333333333
588,40.0,81.48333333333333
589,56.666666666666664,67.31666666666666
590,56.666666666666664,85.64999999999999
591,10.833333333333334,74.63333333333334
592,30.0,75.0
593,17.5,59.166666666666664
594,31.666666666666668,75.0
595,21.666666666666668,58.15
596,24.166666666666668,81.95
597,31.666666666666668,78.33333333333333
598,55.833333333333336,80.64999999999999
599,35.0,57.5
600,9.166666666666666,67.31666666666666
601,49.166666666666664,72.5
602,43.333333333333336,61.666666666666664
603,45.0,89.16666666666667
604,21.666666666666668,75.83333333333333
605,25.833333333333332,85.83333333333333
606,8.333333333333334,91.48333333333333
607,47.5,78.14999999999999
608,15.833333333333334,57.96666666666667
609,40.833333333333336,68.33333333333333
610,57.5,76.48333333333333
611,24.166666666666668,70.83333333333333
612,35.0,79.63333333333334
613,67.5,61.48333333333333
614,45.0,75.0
615,45.0,95.83333333333333
616,35.0,81.66666666666667
617,45.833333333333336,59.166666666666664
618,55.0,75.83333333333333
619,47.5,73.33333333333333
620,64.16666666666667,80.83333333333333
621,16.666666666666668,72.5
622,33.333333333333336,79.63333333333334
623,9.166666666666666,63.333333333333336
624,40.0,101.5
625,41.666666666666664,85.83333333333333
626,40.0,74.81666666666666
627,43.333333333333336,40.0
628,30.833333333333332,55.833333333333336
629,66.66666666666667,88.14999999999999
630,42.5,70.64999999999999
631,33.333333333333336,56.666666666666664
632,25.833333333333332,71.48333333333333
633,17.5,66.66666666666667
634,68.33333333333333,60.65
635,57.5,84.81666666666666
636,34.166666666666664,58.98333333333333
637,30.0,72.5
638,36.666666666666664,89.16666666666667
639,38.333333333333336,63.333333333333336
640,23.333333333333332,85.83333333333333
641,15.0,64.63333333333334
642,31.666666666666668,84.81666666666666
643,39.166666666666664,72.31666666666666
644,15.833333333333334,52.96666666666667
645,54.166666666666664,63.333333333333336
646,53.333333333333336,55.0
647,16.666666666666668,70.64999999999999
648,51.666666666666664,69.81666666666666
649,31.666666666666668,64.16666666666667
650,48.333333333333336,83.33333333333333
651,35.0,79.16666666666667
652,40.833333333333336,94.81666666666666
653,15.833333333333334,53.98333333333333
654,21.666666666666668,60.0
655,43.333333333333336,83.63333333333334
656,84.16666666666667,78.98333333333333
657,64.16666666666667,85.83333333333333
658,44.166666666666664,73.33333333333333
659,58.166666666666664,84.16666666666667
660,20.833333333333332,68.98333333333333
661,50.833333333333336,62.31666666666666
662,12.5,80.0
663,41.666666666666664,96.66666666666667
664,44.166666666666664,76.48333333333333
665,62.5,80.64999999999999
666,35.833333333333336,81.66666666666667
667,40.0,78.33333333333333
668,35.0,82.31666666666666
669,15.0,82.5
670,69.16666666666667,73.14999999999999
671,15.833333333333334,74.16666666666667
672,26.666666666666668,64.81666666666666
673,32.5,72.5
674,43.333333333333336,60.833333333333336
675,33.333333333333336,80.83333333333333
676,31.666666666666668,80.83333333333333
677,31.666666666666668,86.48333333333333
678,0.0,78.14999999999999
679,33.333333333333336,79.81666666666666
680,45.0,92.5
681,50.0,71.66666666666667
682,30.0,92.5
683,44.166666666666664,85.83333333333333
684,57.5,78.14999999999999
685,60.0,60.0
686,43.333333333333336,78.33333333333333
687,53.333333333333336,85.83333333333333
688,25.833333333333332,52.5
689,58.333333333333336,72.31666666666666
690,14.166666666666666,53.15
691,63.333333333333336,68.33333333333333
692,16.666666666666668,63.333333333333336
693,49.166666666666664,89.16666666666667
694,29.166666666666668,73.98333333333333
695,64.16666666666667,70.83333333333333
696,62.5,81.5
697,70.83333333333333,88.14999999999999
698,30.833333333333332,63.98333333333333
699,23.166666666666668,63.333333333333336
700,65.0,76.48333333333333
701,48.333333333333336,53.98333333333333
702,38.333333333333336,70.0
703,72.33333333333333,67.5
704,29.166666666666668,83.14999999999999
705,40.833333333333336,76.48333333333333
706,54.166666666666664,61.666666666666664
707,45.0,66.66666666666667
708,50.833333333333336,57.31666666666666
709,59.166666666666664,77.5
710,30.833333333333332,47.5
711,33.333333333333336,78.8
712,24.166666666666668,76.3
713,48.333333333333336,79.81666666666666
714,41.666666666666664,70.0
715,25.833333333333332,68.33333333333333
716,28.333333333333332,81.66666666666667
717,45.833333333333336,78.14999999999999
718,25.0,71.66666666666667
719,59.166666666666664,75.64999999999999
720,27.5,95.83333333333333
721,81.66666666666667,79.16666666666667
722,44.166666666666664,81.48333333333333
723,15.833333333333334,65.64999999999999
724,49.166666666666664,64.81666666666666
725,16.666666666666668,74.81666666666666
726,31.666666666666668,81.66666666666667
727,55.833333333333336,72.5
728,39.166666666666664,82.5
729,16.666666666666668,43.98333333333333
730,33.333333333333336,69.81666666666666
731,17.5,70.83333333333333
732,44.166666666666664,74.81666666666666
733,50.833333333333336,88.8
734,24.166666666666668,74.81666666666666
735,57.5,75.0
736,41.666666666666664,85.64999999999999
737,40.833333333333336,77.5
738,25.0,89.0
739,31.666666666666668,77.13333333333334
740,47.5,75.83333333333333
741,23.333333333333332,58.333333333333336
742,69.16666666666667,69.81666666666666
743,8.333333333333334,70.64999999999999
744,69.16666666666667,73.8
745,25.833333333333332,77.5
746,25.0,76.48333333333333
747,51.666666666666664,74.16666666666667
748,35.0,75.46666666666667
749,40.0,81.66666666666667
750,41.666666666666664,84.46666666666667
751,31.666666666666668,70.64999999999999
752,16.25,73.98333333333333
753,31.666666666666668,73.33333333333333
754,40.833333333333336,61.9
755,55.833333333333336,69.81666666666666
756,38.333333333333336,75.0
757,61.666666666666664,75.0
758,49.833333333333336,57.31666666666666
759,56.666666666666664,67.5
760,47.5,78.14999999999999
761,27.5,72.5
762,31.666666666666668,85.83333333333333
763,31.666666666666668,81.3
764,44.166666666666664,59.81666666666666
765,85.83333333333333,70.64999999999999
766,42.5,65.64999999999999
767,28.333333333333332,73.98333333333333
768,16.666666666666668,54.81666666666666
769,43.333333333333336,97.13333333333333
770,51.666666666666664,81.66666666666667
771,70.0,63.98333333333333
772,50.833333333333336,85.83333333333333
773,51.666666666666664,85.83333333333333
774,25.0,75.0
775,17.5,83.14999999999999
776,38.333333333333336,47.96666666666667
777,60.833333333333336,82.31666666666666
778,74.83333333333333,73.8
779,60.833333333333336,83.33333333333333
780,63.333333333333336,83.33333333333333
781,42.5,81.48333333333333
782,41.666666666666664,75.0
783,25.0,88.33333333333333
784,59.166666666666664,72.31666666666666
785,46.666666666666664,81.11666666666667
786,68.33333333333333,83.14999999999999
787,59.166666666666664,95.64999999999999
788,51.666666666666664,56.666666666666664
789,34.166666666666664,72.5
790,34.166666666666664,71.48333333333333
791,59.166666666666664,67.31666666666666
792,25.833333333333332,73.33333333333333
793,15.833333333333334,76.5
794,85.0,75.0
795,29.166666666666668,76.66666666666667
796,22.5,72.5
797,63.333333333333336,75.46666666666667
798,25.0,79.16666666666667
799,48.333333333333336,72.31666666666666
800,43.333333333333336,67.13333333333334
801,16.666666666666668,74.0
802,43.333333333333336,76.66666666666667
803,38.333333333333336,75.83333333333333
804,41.666666666666664,76.48333333333333
805,39.166666666666664,80.0
806,25.833333333333332,70.64999999999999
807,30.0,72.5
808,29.166666666666668,89.16666666666667
809,15.833333333333334,68.33333333333333
810,39.166666666666664,65.64999999999999
811,46.666666666666664,75.0
812,45.833333333333336,74.0
813,55.833333333333336,69.16666666666667
814,12.5,64.16666666666667
815,27.5,85.83333333333333
816,60.833333333333336,95.28333333333335
817,17.5,78.33333333333333
818,32.5,98.98333333333333
819,28.333333333333332,55.833333333333336
820,41.666666666666664,70.64999999999999
821,64.16666666666667,68.14999999999999
822,32.916666666666664,67.5
823,41.666666666666664,88.33333333333333
824,27.5,86.76666666666667
825,25.0,65.64999999999999
826,24.166666666666668,72.5
827,35.0,81.66666666666667
828,74.16666666666667,72.5
829,64.16666666666667,52.5
830,15.0,71.66666666666667
831,0.0,63.333333333333336
832,31.666666666666668,69.81666666666666
833,16.666666666666668,73.98333333333333
834,27.5,72.31666666666666
835,31.666666666666668,73.8
836,8.333333333333334,84.81666666666666
837,13.333333333333334,77.96666666666667
838,17.5,62.5
839,35.0,70.0
840,49.166666666666664,83.14999999999999
841,38.333333333333336,73.98333333333333
842,81.66666666666667,92.33333333333333
843,37.5,91.66666666666667
844,48.333333333333336,67.5
845,40.833333333333336,89.16666666666667
846,43.333333333333336,62.31666666666666
847,62.5,75.0
848,21.666666666666668,49.166666666666664
849,34.166666666666664,87.31666666666666
850,38.333333333333336,73.98333333333333
851,59.166666666666664,70.0
852,58.333333333333336,81.66666666666667
853,33.333333333333336,88.14999999999999
854,26.666666666666668,87.13333333333333
855,62.5,72.5
856,35.0,53.333333333333336
857,17.5,79.81666666666666
858,59.833333333333336,83.16666666666667
859,36.666666666666664,57.5
860,47.5,75.0
861,66.66666666666667,45.0
862,45.833333333333336,75.83333333333333
863,55.833333333333336,59.81666666666666
864,46.666666666666664,59.63333333333333
865,16.666666666666668,71.66666666666667
866,58.333333333333336,85.83333333333333
867,59.166666666666664,72.31666666666666
868,44.166666666666664,72.31666666666666
869,29.166666666666668,92.5
870,45.0,81.13333333333334
871,56.666666666666664,81.48333333333333
872,30.833333333333332,75.0
873,35.833333333333336,87.5
874,42.5,70.83333333333333
875,14.166666666666666,78.33333333333333
